Accident_year,Country,Urban/Rural,Speed_limit,Weather_condition,Road_surface,All_Accidents
2016,Scotland,Rural,51-60 mph,Fine no high winds,Dry,984
2016,Scotland,Rural,51-60 mph,Fine no high winds,Wet or damp,359
2016,Scotland,Rural,51-60 mph,Fine no high winds,Snow,4
2016,Scotland,Rural,51-60 mph,Fine no high winds,Frost or ice,59
2016,Scotland,Rural,51-60 mph,Fine no high winds,Flood over 3cm. deep,1
2016,Scotland,Rural,51-60 mph,Raining no high winds,Dry,1
2016,Scotland,Rural,51-60 mph,Raining no high winds,Wet or damp,339
2016,Scotland,Rural,51-60 mph,Raining no high winds,Snow,1
2016,Scotland,Rural,51-60 mph,Raining no high winds,Frost or ice,4
2016,Scotland,Rural,51-60 mph,Raining no high winds,Flood over 3cm. deep,3
2016,Scotland,Rural,51-60 mph,Snowing no high winds,Dry,1
2016,Scotland,Rural,51-60 mph,Snowing no high winds,Wet or damp,7
2016,Scotland,Rural,51-60 mph,Snowing no high winds,Snow,33
2016,Scotland,Rural,51-60 mph,Snowing no high winds,Frost or ice,1
2016,Scotland,Rural,51-60 mph,Fine + high winds,Dry,11
2016,Scotland,Rural,51-60 mph,Fine + high winds,Wet or damp,20
2016,Scotland,Rural,51-60 mph,Fine + high winds,Snow,1
2016,Scotland,Rural,51-60 mph,Fine + high winds,Frost or ice,2
2016,Scotland,Rural,51-60 mph,Raining + high winds,Dry,1
2016,Scotland,Rural,51-60 mph,Raining + high winds,Wet or damp,40
2016,Scotland,Rural,51-60 mph,Raining + high winds,Flood over 3cm. deep,4
2016,Scotland,Rural,51-60 mph,Snowing + high winds,Wet or damp,1
2016,Scotland,Rural,51-60 mph,Snowing + high winds,Snow,9
2016,Scotland,Rural,51-60 mph,Snowing + high winds,Frost or ice,4
2016,Scotland,Rural,51-60 mph,Snowing + high winds,Flood over 3cm. deep,1
2016,Scotland,Rural,51-60 mph,Fog or mist,Dry,2
2016,Scotland,Rural,51-60 mph,Fog or mist,Wet or damp,4
2016,Scotland,Rural,51-60 mph,Fog or mist,Frost or ice,5
2016,Scotland,Rural,51-60 mph,Other,Dry,5
2016,Scotland,Rural,51-60 mph,Other,Wet or damp,16
2016,Scotland,Rural,51-60 mph,Other,Frost or ice,18
2016,Scotland,Rural,61-70 mph,Fine no high winds,Dry,141
2016,Scotland,Rural,61-70 mph,Fine no high winds,Wet or damp,37
2016,Scotland,Rural,61-70 mph,Fine no high winds,Frost or ice,7
2016,Scotland,Rural,61-70 mph,Raining no high winds,Wet or damp,34
2016,Scotland,Rural,61-70 mph,Raining no high winds,Flood over 3cm. deep,1
2016,Scotland,Rural,61-70 mph,Snowing no high winds,Snow,3
2016,Scotland,Rural,61-70 mph,Snowing no high winds,Frost or ice,1
2016,Scotland,Rural,61-70 mph,Raining + high winds,Wet or damp,6
2016,Scotland,Rural,61-70 mph,Other,Frost or ice,2
2016,Scotland,Rural,Motorway,NaN,Dry,1
2016,Scotland,Rural,Motorway,NaN,Wet or damp,1
2016,Scotland,Rural,Motorway,Fine no high winds,Dry,112
2016,Scotland,Rural,Motorway,Fine no high winds,Wet or damp,43
2016,Scotland,Rural,Motorway,Fine no high winds,Snow,3
2016,Scotland,Rural,Motorway,Fine no high winds,Frost or ice,3
2016,Scotland,Rural,Motorway,Fine no high winds,Flood over 3cm. deep,1
2016,Scotland,Rural,Motorway,Raining no high winds,Dry,2
2016,Scotland,Rural,Motorway,Raining no high winds,Wet or damp,36
2016,Scotland,Rural,Motorway,Raining no high winds,Frost or ice,1
2016,Scotland,Rural,Motorway,Raining no high winds,Flood over 3cm. deep,4
2016,Scotland,Rural,Motorway,Snowing no high winds,Snow,3
2016,Scotland,Rural,Motorway,Snowing no high winds,Frost or ice,1
2016,Scotland,Rural,Motorway,Fine + high winds,Dry,3
2016,Scotland,Rural,Motorway,Fine + high winds,Wet or damp,2
2016,Scotland,Rural,Motorway,Fine + high winds,Snow,2
2016,Scotland,Rural,Motorway,Raining + high winds,Wet or damp,7
2016,Scotland,Rural,Motorway,Raining + high winds,Flood over 3cm. deep,1
2016,Scotland,Rural,Motorway,Snowing + high winds,Snow,1
2016,Scotland,Rural,Motorway,Other,Frost or ice,4
2016,Scotland,Unallocated,21-30 mph,Fine no high winds,Dry,1
2016,Scotland,Unallocated,51-60 mph,NaN,NaN,1
2016,Scotland,Unallocated,51-60 mph,Fine no high winds,Dry,1
2016,Scotland,Unallocated,51-60 mph,Raining no high winds,Wet or damp,1
2017,England,Urban,1-20 mph,NaN,NaN,149
2017,England,Urban,1-20 mph,NaN,Dry,168
2017,England,Urban,1-20 mph,NaN,Wet or damp,27
2017,England,Urban,1-20 mph,NaN,Frost or ice,2
2017,England,Urban,1-20 mph,Fine no high winds,NaN,55
2017,England,Urban,1-20 mph,Fine no high winds,Dry,6333
2017,England,Urban,1-20 mph,Fine no high winds,Wet or damp,669
2017,England,Urban,1-20 mph,Fine no high winds,Frost or ice,39
2017,England,Urban,1-20 mph,Raining no high winds,NaN,4
2017,England,Urban,1-20 mph,Raining no high winds,Dry,33
2017,England,Urban,1-20 mph,Raining no high winds,Wet or damp,839
2017,England,Urban,1-20 mph,Raining no high winds,Snow,1
2017,England,Urban,1-20 mph,Raining no high winds,Frost or ice,3
2017,England,Urban,1-20 mph,Snowing no high winds,Dry,4
2017,England,Urban,1-20 mph,Snowing no high winds,Wet or damp,20
2017,England,Urban,1-20 mph,Snowing no high winds,Snow,8
2017,England,Urban,1-20 mph,Fine + high winds,Dry,51
2017,England,Urban,1-20 mph,Fine + high winds,Wet or damp,13
2017,England,Urban,1-20 mph,Fine + high winds,Frost or ice,1
2017,England,Urban,1-20 mph,Raining + high winds,Wet or damp,48
2017,England,Urban,1-20 mph,Raining + high winds,Frost or ice,1
2017,England,Urban,1-20 mph,Snowing + high winds,Wet or damp,1
2017,England,Urban,1-20 mph,Snowing + high winds,Snow,1
2017,England,Urban,1-20 mph,Snowing + high winds,Frost or ice,1
2017,England,Urban,1-20 mph,Fog or mist,Wet or damp,4
2017,England,Urban,1-20 mph,Other,NaN,6
2017,England,Urban,1-20 mph,Other,Dry,93
2017,England,Urban,1-20 mph,Other,Wet or damp,95
2017,England,Urban,1-20 mph,Other,Frost or ice,20
2017,England,Urban,21-30 mph,NaN,NaN,1246
2017,England,Urban,21-30 mph,NaN,Dry,1534
2017,England,Urban,21-30 mph,NaN,Wet or damp,230
2017,England,Urban,21-30 mph,NaN,Snow,4
2017,England,Urban,21-30 mph,NaN,Frost or ice,18
2017,England,Urban,21-30 mph,NaN,Flood over 3cm. deep,1
2017,England,Urban,21-30 mph,NaN,Oil or diesel,7
2017,England,Urban,21-30 mph,Fine no high winds,NaN,218
2017,England,Urban,21-30 mph,Fine no high winds,Dry,44602
2017,England,Urban,21-30 mph,Fine no high winds,Wet or damp,6226
2017,England,Urban,21-30 mph,Fine no high winds,Snow,19
2017,England,Urban,21-30 mph,Fine no high winds,Frost or ice,448
2017,England,Urban,21-30 mph,Fine no high winds,Flood over 3cm. deep,4
2017,England,Urban,21-30 mph,Raining no high winds,NaN,20
2017,England,Urban,21-30 mph,Raining no high winds,Dry,161
2017,England,Urban,21-30 mph,Raining no high winds,Wet or damp,6504
2017,England,Urban,21-30 mph,Raining no high winds,Snow,3
2017,England,Urban,21-30 mph,Raining no high winds,Frost or ice,17
2017,England,Urban,21-30 mph,Raining no high winds,Flood over 3cm. deep,2
2017,England,Urban,21-30 mph,Snowing no high winds,NaN,4
2017,England,Urban,21-30 mph,Snowing no high winds,Dry,9
2017,England,Urban,21-30 mph,Snowing no high winds,Wet or damp,114
2017,England,Urban,21-30 mph,Snowing no high winds,Snow,96
2017,England,Urban,21-30 mph,Snowing no high winds,Frost or ice,33
2017,England,Urban,21-30 mph,Fine + high winds,NaN,5
2017,England,Urban,21-30 mph,Fine + high winds,Dry,421
2017,England,Urban,21-30 mph,Fine + high winds,Wet or damp,131
2017,England,Urban,21-30 mph,Fine + high winds,Snow,1
2017,England,Urban,21-30 mph,Fine + high winds,Frost or ice,5
2017,England,Urban,21-30 mph,Raining + high winds,Dry,8
2017,England,Urban,21-30 mph,Raining + high winds,Wet or damp,380
2017,England,Urban,21-30 mph,Raining + high winds,Snow,1
2017,England,Urban,21-30 mph,Raining + high winds,Frost or ice,1
2017,England,Urban,21-30 mph,Raining + high winds,Flood over 3cm. deep,4
2017,England,Urban,21-30 mph,Snowing + high winds,Dry,3
2017,England,Urban,21-30 mph,Snowing + high winds,Wet or damp,11
2017,England,Urban,21-30 mph,Snowing + high winds,Snow,14
2017,England,Urban,21-30 mph,Snowing + high winds,Frost or ice,7
2017,England,Urban,21-30 mph,Fog or mist,Dry,27
2017,England,Urban,21-30 mph,Fog or mist,Wet or damp,101
2017,England,Urban,21-30 mph,Fog or mist,Snow,1
2017,England,Urban,21-30 mph,Fog or mist,Frost or ice,24
2017,England,Urban,21-30 mph,Fog or mist,Flood over 3cm. deep,1
2017,England,Urban,21-30 mph,Other,NaN,37
2017,England,Urban,21-30 mph,Other,Dry,512
2017,England,Urban,21-30 mph,Other,Wet or damp,695
2017,England,Urban,21-30 mph,Other,Snow,4
2017,England,Urban,21-30 mph,Other,Frost or ice,160
2017,England,Urban,31-40 mph,NaN,NaN,39
2017,England,Urban,31-40 mph,NaN,Dry,89
2017,England,Urban,31-40 mph,NaN,Wet or damp,21
2017,England,Urban,31-40 mph,Fine no high winds,NaN,14
2017,England,Urban,31-40 mph,Fine no high winds,Dry,3755
2017,England,Urban,31-40 mph,Fine no high winds,Wet or damp,599
2017,England,Urban,31-40 mph,Fine no high winds,Snow,2
2017,England,Urban,31-40 mph,Fine no high winds,Frost or ice,36
2017,England,Urban,31-40 mph,Raining no high winds,Dry,9
2017,England,Urban,31-40 mph,Raining no high winds,Wet or damp,549
2017,England,Urban,31-40 mph,Raining no high winds,Snow,1
2017,England,Urban,31-40 mph,Raining no high winds,Frost or ice,2
2017,England,Urban,31-40 mph,Raining no high winds,Flood over 3cm. deep,1
2017,England,Urban,31-40 mph,Snowing no high winds,Dry,2
2017,England,Urban,31-40 mph,Snowing no high winds,Wet or damp,11
2017,England,Urban,31-40 mph,Snowing no high winds,Snow,5
2017,England,Urban,31-40 mph,Snowing no high winds,Frost or ice,2
2017,England,Urban,31-40 mph,Fine + high winds,Dry,27
2017,England,Urban,31-40 mph,Fine + high winds,Wet or damp,10
2017,England,Urban,31-40 mph,Fine + high winds,Frost or ice,1
2017,England,Urban,31-40 mph,Raining + high winds,Dry,1
2017,England,Urban,31-40 mph,Raining + high winds,Wet or damp,52
2017,England,Urban,31-40 mph,Snowing + high winds,Wet or damp,1
2017,England,Urban,31-40 mph,Fog or mist,Dry,3
2017,England,Urban,31-40 mph,Fog or mist,Wet or damp,11
2017,England,Urban,31-40 mph,Fog or mist,Frost or ice,3
2017,England,Urban,31-40 mph,Other,NaN,3
2017,England,Urban,31-40 mph,Other,Dry,37
2017,England,Urban,31-40 mph,Other,Wet or damp,68
2017,England,Urban,31-40 mph,Other,Frost or ice,15
2017,England,Urban,41-50 mph,NaN,NaN,10
2017,England,Urban,41-50 mph,NaN,Dry,12
2017,England,Urban,41-50 mph,NaN,Wet or damp,3
2017,England,Urban,41-50 mph,Fine no high winds,NaN,7
2017,England,Urban,41-50 mph,Fine no high winds,Dry,811
2017,England,Urban,41-50 mph,Fine no high winds,Wet or damp,140
2017,England,Urban,41-50 mph,Fine no high winds,Frost or ice,8
2017,England,Urban,41-50 mph,Raining no high winds,Dry,1
2017,England,Urban,41-50 mph,Raining no high winds,Wet or damp,129
2017,England,Urban,41-50 mph,Raining no high winds,Flood over 3cm. deep,2
2017,England,Urban,41-50 mph,Snowing no high winds,Wet or damp,2
2017,England,Urban,41-50 mph,Snowing no high winds,Snow,1
2017,England,Urban,41-50 mph,Fine + high winds,NaN,1
2017,England,Urban,41-50 mph,Fine + high winds,Dry,11
2017,England,Urban,41-50 mph,Fine + high winds,Wet or damp,1
2017,England,Urban,41-50 mph,Raining + high winds,Dry,1
2017,England,Urban,41-50 mph,Raining + high winds,Wet or damp,5
2017,England,Urban,41-50 mph,Fog or mist,Wet or damp,1
2017,England,Urban,41-50 mph,Fog or mist,Frost or ice,3
2017,England,Urban,41-50 mph,Other,Dry,11
2017,England,Urban,41-50 mph,Other,Wet or damp,15
2017,England,Urban,41-50 mph,Other,Frost or ice,1
2017,England,Urban,51-60 mph,NaN,NaN,1
2017,England,Urban,51-60 mph,NaN,Dry,10
2017,England,Urban,51-60 mph,NaN,Wet or damp,2
2017,England,Urban,51-60 mph,Fine no high winds,NaN,1
2017,England,Urban,51-60 mph,Fine no high winds,Dry,375
2017,England,Urban,51-60 mph,Fine no high winds,Wet or damp,76
2017,England,Urban,51-60 mph,Fine no high winds,Frost or ice,10
2017,England,Urban,51-60 mph,Raining no high winds,Wet or damp,53
2017,England,Urban,51-60 mph,Raining no high winds,Flood over 3cm. deep,2
2017,England,Urban,51-60 mph,Fine + high winds,Dry,6
2017,England,Urban,51-60 mph,Fine + high winds,Wet or damp,3
2017,England,Urban,51-60 mph,Raining + high winds,Wet or damp,1
2017,England,Urban,51-60 mph,Fog or mist,Dry,1
2017,England,Urban,51-60 mph,Fog or mist,Wet or damp,1
2017,England,Urban,51-60 mph,Other,Dry,4
2017,England,Urban,51-60 mph,Other,Wet or damp,3
2017,England,Urban,51-60 mph,Other,Frost or ice,2
2017,England,Urban,61-70 mph,NaN,NaN,4
2017,England,Urban,61-70 mph,NaN,Dry,3
2017,England,Urban,61-70 mph,NaN,Wet or damp,2
2017,England,Urban,61-70 mph,Fine no high winds,Dry,275
2017,England,Urban,61-70 mph,Fine no high winds,Wet or damp,60
2017,England,Urban,61-70 mph,Fine no high winds,Frost or ice,5
2017,England,Urban,61-70 mph,Raining no high winds,Wet or damp,50
2017,England,Urban,61-70 mph,Snowing no high winds,Wet or damp,1
2017,England,Urban,61-70 mph,Snowing no high winds,Snow,1
2017,England,Urban,61-70 mph,Snowing no high winds,Frost or ice,1
2017,England,Urban,61-70 mph,Fine + high winds,Dry,2
2017,England,Urban,61-70 mph,Raining + high winds,Wet or damp,2
2017,England,Urban,61-70 mph,Snowing + high winds,Wet or damp,1
2017,England,Urban,61-70 mph,Fog or mist,Dry,2
2017,England,Urban,61-70 mph,Fog or mist,Wet or damp,2
2017,England,Urban,61-70 mph,Other,Dry,2
2017,England,Urban,61-70 mph,Other,Wet or damp,2
2017,England,Urban,61-70 mph,Other,Frost or ice,1
2017,England,Urban,Motorway,NaN,NaN,1
2017,England,Urban,Motorway,NaN,Dry,8
2017,England,Urban,Motorway,NaN,Wet or damp,1
2017,England,Urban,Motorway,Fine no high winds,NaN,1
2017,England,Urban,Motorway,Fine no high winds,Dry,497
2017,England,Urban,Motorway,Fine no high winds,Wet or damp,75
2017,England,Urban,Motorway,Fine no high winds,Frost or ice,3
2017,England,Urban,Motorway,Raining no high winds,NaN,1
2017,England,Urban,Motorway,Raining no high winds,Dry,3
2017,England,Urban,Motorway,Raining no high winds,Wet or damp,91
2017,England,Urban,Motorway,Raining no high winds,Snow,1
2017,England,Urban,Motorway,Raining no high winds,Flood over 3cm. deep,1
2017,England,Urban,Motorway,Snowing no high winds,Wet or damp,1
2017,England,Urban,Motorway,Snowing no high winds,Snow,1
2017,England,Urban,Motorway,Fine + high winds,Dry,4
2017,England,Urban,Motorway,Fine + high winds,Wet or damp,2
2017,England,Urban,Motorway,Raining + high winds,Wet or damp,6
2017,England,Urban,Motorway,Raining + high winds,Flood over 3cm. deep,1
2017,England,Urban,Motorway,Snowing + high winds,Wet or damp,1
2017,England,Urban,Motorway,Fog or mist,Wet or damp,2
2017,England,Urban,Motorway,Other,Dry,4
2017,England,Urban,Motorway,Other,Wet or damp,4
2017,England,Rural,1-20 mph,NaN,NaN,3
2017,England,Rural,1-20 mph,NaN,Dry,11
2017,England,Rural,1-20 mph,Fine no high winds,NaN,3
2017,England,Rural,1-20 mph,Fine no high winds,Dry,226
2017,England,Rural,1-20 mph,Fine no high winds,Wet or damp,39
2017,England,Rural,1-20 mph,Fine no high winds,Snow,2
2017,England,Rural,1-20 mph,Fine no high winds,Frost or ice,2
2017,England,Rural,1-20 mph,Raining no high winds,Dry,2
2017,England,Rural,1-20 mph,Raining no high winds,Wet or damp,27
2017,England,Rural,1-20 mph,Snowing no high winds,Wet or damp,1
2017,England,Rural,1-20 mph,Fine + high winds,Dry,1
2017,England,Rural,1-20 mph,Fine + high winds,Wet or damp,1
2017,England,Rural,1-20 mph,Raining + high winds,Wet or damp,5
2017,England,Rural,1-20 mph,Other,Dry,1
2017,England,Rural,1-20 mph,Other,Wet or damp,1
2017,England,Rural,21-30 mph,NaN,NaN,34
2017,England,Rural,21-30 mph,NaN,Dry,220
2017,England,Rural,21-30 mph,NaN,Wet or damp,20
2017,England,Rural,21-30 mph,NaN,Frost or ice,8
2017,England,Rural,21-30 mph,Fine no high winds,NaN,10
2017,England,Rural,21-30 mph,Fine no high winds,Dry,6331
2017,England,Rural,21-30 mph,Fine no high winds,Wet or damp,1168
2017,England,Rural,21-30 mph,Fine no high winds,Snow,3
2017,England,Rural,21-30 mph,Fine no high winds,Frost or ice,138
2017,England,Rural,21-30 mph,Raining no high winds,Dry,15
2017,England,Rural,21-30 mph,Raining no high winds,Wet or damp,822
2017,England,Rural,21-30 mph,Raining no high winds,Snow,1
2017,England,Rural,21-30 mph,Raining no high winds,Frost or ice,4
2017,England,Rural,21-30 mph,Raining no high winds,Flood over 3cm. deep,3
2017,England,Rural,21-30 mph,Snowing no high winds,Wet or damp,10
2017,England,Rural,21-30 mph,Snowing no high winds,Snow,25
2017,England,Rural,21-30 mph,Snowing no high winds,Frost or ice,12
2017,England,Rural,21-30 mph,Fine + high winds,Dry,70
2017,England,Rural,21-30 mph,Fine + high winds,Wet or damp,19
2017,England,Rural,21-30 mph,Fine + high winds,Snow,1
2017,England,Rural,21-30 mph,Fine + high winds,Frost or ice,2
2017,England,Rural,21-30 mph,Raining + high winds,Dry,2
2017,England,Rural,21-30 mph,Raining + high winds,Wet or damp,74
2017,England,Rural,21-30 mph,Raining + high winds,Frost or ice,2
2017,England,Rural,21-30 mph,Raining + high winds,Flood over 3cm. deep,1
2017,England,Rural,21-30 mph,Snowing + high winds,Wet or damp,1
2017,England,Rural,21-30 mph,Snowing + high winds,Snow,4
2017,England,Rural,21-30 mph,Snowing + high winds,Frost or ice,2
2017,England,Rural,21-30 mph,Fog or mist,Dry,4
2017,England,Rural,21-30 mph,Fog or mist,Wet or damp,39
2017,England,Rural,21-30 mph,Fog or mist,Frost or ice,10
2017,England,Rural,21-30 mph,Other,Dry,33
2017,England,Rural,21-30 mph,Other,Wet or damp,93
2017,England,Rural,21-30 mph,Other,Frost or ice,46
2017,England,Rural,21-30 mph,Other,Flood over 3cm. deep,1
2017,England,Rural,31-40 mph,NaN,NaN,6
2017,England,Rural,31-40 mph,NaN,Dry,58
2017,England,Rural,31-40 mph,NaN,Wet or damp,10
2017,England,Rural,31-40 mph,NaN,Frost or ice,1
2017,England,Rural,31-40 mph,Fine no high winds,NaN,4
2017,England,Rural,31-40 mph,Fine no high winds,Dry,2957
2017,England,Rural,31-40 mph,Fine no high winds,Wet or damp,637
2017,England,Rural,31-40 mph,Fine no high winds,Snow,1
2017,England,Rural,31-40 mph,Fine no high winds,Frost or ice,64
2017,England,Rural,31-40 mph,Raining no high winds,Dry,10
2017,England,Rural,31-40 mph,Raining no high winds,Wet or damp,482
2017,England,Rural,31-40 mph,Raining no high winds,Frost or ice,5
2017,England,Rural,31-40 mph,Raining no high winds,Flood over 3cm. deep,1
2017,England,Rural,31-40 mph,Snowing no high winds,Wet or damp,8
2017,England,Rural,31-40 mph,Snowing no high winds,Snow,8
2017,England,Rural,31-40 mph,Snowing no high winds,Frost or ice,6
2017,England,Rural,31-40 mph,Fine + high winds,Dry,19
2017,England,Rural,31-40 mph,Fine + high winds,Wet or damp,12
2017,England,Rural,31-40 mph,Fine + high winds,Frost or ice,2
2017,England,Rural,31-40 mph,Raining + high winds,Dry,1
2017,England,Rural,31-40 mph,Raining + high winds,Wet or damp,39
2017,England,Rural,31-40 mph,Raining + high winds,Frost or ice,1
2017,England,Rural,31-40 mph,Raining + high winds,Flood over 3cm. deep,1
2017,England,Rural,31-40 mph,Snowing + high winds,Snow,1
2017,England,Rural,31-40 mph,Fog or mist,NaN,1
2017,England,Rural,31-40 mph,Fog or mist,Dry,2
2017,England,Rural,31-40 mph,Fog or mist,Wet or damp,24
2017,England,Rural,31-40 mph,Fog or mist,Frost or ice,6
2017,England,Rural,31-40 mph,Other,NaN,1
2017,England,Rural,31-40 mph,Other,Dry,13
2017,England,Rural,31-40 mph,Other,Wet or damp,44
2017,England,Rural,31-40 mph,Other,Snow,1
2017,England,Rural,31-40 mph,Other,Frost or ice,21
2017,England,Rural,41-50 mph,NaN,NaN,9
2017,England,Rural,41-50 mph,NaN,Dry,42
2017,England,Rural,41-50 mph,NaN,Wet or damp,6
2017,England,Rural,41-50 mph,Fine no high winds,NaN,2
2017,England,Rural,41-50 mph,Fine no high winds,Dry,2173
2017,England,Rural,41-50 mph,Fine no high winds,Wet or damp,512
2017,England,Rural,41-50 mph,Fine no high winds,Snow,3
2017,England,Rural,41-50 mph,Fine no high winds,Frost or ice,46
2017,England,Rural,41-50 mph,Raining no high winds,Dry,5
2017,England,Rural,41-50 mph,Raining no high winds,Wet or damp,373
2017,England,Rural,41-50 mph,Raining no high winds,Frost or ice,2
2017,England,Rural,41-50 mph,Raining no high winds,Flood over 3cm. deep,2
2017,England,Rural,41-50 mph,Snowing no high winds,Wet or damp,5
2017,England,Rural,41-50 mph,Snowing no high winds,Snow,11
2017,England,Rural,41-50 mph,Snowing no high winds,Frost or ice,1
2017,England,Rural,41-50 mph,Fine + high winds,Dry,33
2017,England,Rural,41-50 mph,Fine + high winds,Wet or damp,19
